ano,tipo_despesa,esfera_governo,valor_despesa
2022,Desenvolvimento comunitário,Coluna de Consolidação,-0.00037110813475578936
2022,Desenvolvimento comunitário,Governo Geral,0.0001786937948581776
2023,Desenvolvimento comunitário,Governo Central,0.00028079574675292135
2023,Desenvolvimento comunitário,Governos Estaduais,0.00021459396324047063
2023,Desenvolvimento comunitário,Governos Municipais,5.3748801965885004e-05
2023,Desenvolvimento comunitário,Coluna de Consolidação,-0.00029156550935537735
2023,Desenvolvimento comunitário,Governo Geral,0.00025757300260389966
2024,Desenvolvimento comunitário,Governo Central,0.0002164192238255892
2024,Desenvolvimento comunitário,Governos Estaduais,0.0002423412340572928
2024,Desenvolvimento comunitário,Governos Municipais,6.417383514836696e-05
2024,Desenvolvimento comunitário,Coluna de Consolidação,-0.00021025080284192588
2024,Desenvolvimento comunitário,Governo Geral,0.00031268349018932307
2010,Abastecimento de água,Governo Central,0.000700124521913557
2010,Abastecimento de água,Governos Estaduais,0.0007123260083803648
2010,Abastecimento de água,Governos Municipais,0.0013311381618868144
2010,Abastecimento de água,Coluna de Consolidação,-0.00034036954504720695
2010,Abastecimento de água,Governo Geral,0.0024032191471335287
2011,Abastecimento de água,Governo Central,0.0005289439690907593
2011,Abastecimento de água,Governos Estaduais,0.0005563625448801263
2011,Abastecimento de água,Governos Municipais,0.0012405451510224524
2011,Abastecimento de água,Coluna de Consolidação,-0.00028048447564225974
2011,Abastecimento de água,Governo Geral,0.0020453671893510784
2012,Abastecimento de água,Governo Central,0.0007259002266549787
2012,Abastecimento de água,Governos Estaduais,0.0004943475396183356
2012,Abastecimento de água,Governos Municipais,0.0013233629077769426
2012,Abastecimento de água,Coluna de Consolidação,-0.0004325637644084095
2012,Abastecimento de água,Governo Geral,0.0021110469096418476
2013,Abastecimento de água,Governo Central,0.0007686911497178729
2013,Abastecimento de água,Governos Estaduais,0.0006995358004269923
2013,Abastecimento de água,Governos Municipais,0.0011581560028522298
2013,Abastecimento de água,Coluna de Consolidação,-0.00040139132099942
2013,Abastecimento de água,Governo Geral,0.002224991631997675
2014,Abastecimento de água,Governo Central,0.0009292540855466405
2014,Abastecimento de água,Governos Estaduais,0.0007733184044094683
2014,Abastecimento de água,Governos Municipais,0.001162396291958514
2014,Abastecimento de água,Coluna de Consolidação,-0.00043026574671179525
2014,Abastecimento de água,Governo Geral,0.002434703035202828
2015,Abastecimento de água,Governo Central,0.0006607291157776016
2015,Abastecimento de água,Governos Estaduais,0.0004952006916057761
2015,Abastecimento de água,Governos Municipais,0.001181911532942311
2015,Abastecimento de água,Coluna de Consolidação,-0.00026436141512140455
2015,Abastecimento de água,Governo Geral,0.002073479925204284
2016,Abastecimento de água,Governo Central,0.0007034519979784592
2016,Abastecimento de água,Governos Estaduais,0.0003523243038561677
2016,Abastecimento de água,Governos Municipais,0.0012423286648950203
2016,Abastecimento de água,Coluna de Consolidação,-0.00037825773782094264
2016,Abastecimento de água,Governo Geral,0.0019198472289087048
2017,Abastecimento de água,Governo Central,0.000464960985091746
2017,Abastecimento de água,Governos Estaduais,0.00038961855660243374
2017,Abastecimento de água,Governos Municipais,0.0010854131395333314
2017,Abastecimento de água,Coluna de Consolidação,-0.00027205076261079274
2017,Abastecimento de água,Governo Geral,0.0016679419186167183
2018,Abastecimento de água,Governo Central,0.00039335984308025
2018,Abastecimento de água,Governos Estaduais,0.0003850235469297804
2018,Abastecimento de água,Governos Municipais,0.0011277314973994546
2018,Abastecimento de água,Coluna de Consolidação,-0.0001799524632499451
2018,Abastecimento de água,Governo Geral,0.00172616242415954
2019,Abastecimento de água,Governo Central,0.0003847010481381807
2019,Abastecimento de água,Governos Estaduais,0.0002434837538599913
2019,Abastecimento de água,Governos Municipais,0.0012044035971854575
2019,Abastecimento de água,Coluna de Consolidação,-0.00014139086960314253
2019,Abastecimento de água,Governo Geral,0.001691197529580487
2020,Abastecimento de água,Governo Central,0.0003417442476511194
2020,Abastecimento de água,Governos Estaduais,0.0002855708386649034
2020,Abastecimento de água,Governos Municipais,0.0013091359825809876
2020,Abastecimento de água,Coluna de Consolidação,-0.00015572946003294434
2020,Abastecimento de água,Governo Geral,0.0017807216088640658
2021,Abastecimento de água,Governo Central,0.00021634453135722887
2021,Abastecimento de água,Governos Estaduais,0.00027062067049713075
2021,Abastecimento de água,Governos Municipais,0.0010972531281506271
2021,Abastecimento de água,Coluna de Consolidação,-6.713126637771403e-05
2021,Abastecimento de água,Governo Geral,0.0015170870636272726
2022,Abastecimento de água,Governo Central,0.00017418534190756637
2022,Abastecimento de água,Governos Estaduais,0.00039219731407644606
2022,Abastecimento de água,Governos Municipais,0.0011907472808431107
2022,Abastecimento de água,Coluna de Consolidação,-5.717204417413249e-05
2022,Abastecimento de água,Governo Geral,0.0016999578926529906
2023,Abastecimento de água,Governo Central,0.00023479300771130177
2023,Abastecimento de água,Governos Estaduais,0.00036200755767180014
2023,Abastecimento de água,Governos Municipais,0.0013203256220994544
2023,Abastecimento de água,Coluna de Consolidação,-7.401685428510952e-05
2023,Abastecimento de água,Governo Geral,0.0018431093331974467
2024,Abastecimento de água,Governo Central,0.00022986891258849215
2024,Abastecimento de água,Governos Estaduais,0.00038550498553594945
2024,Abastecimento de água,Governos Municipais,0.0014579628645037639
2024,Abastecimento de água,Coluna de Consolidação,-6.776532016832996e-05
2024,Abastecimento de água,Governo Geral,0.0020055714424598754
2010,Iluminação pública,Governo Central,0.0
2010,Iluminação pública,Governos Estaduais,6.695253546532077e-05
2010,Iluminação pública,Governos Municipais,0.000457711742995839
2010,Iluminação pública,Coluna de Consolidação,0.0
2010,Iluminação pública,Governo Geral,0.0005246642784611597
2011,Iluminação pública,Governo Central,0.0
2011,Iluminação pública,Governos Estaduais,9.580135599109619e-05
2011,Iluminação pública,Governos Municipais,0.0004660684993624353
2011,Iluminação pública,Coluna de Consolidação,0.0
2011,Iluminação pública,Governo Geral,0.0005618698553535315
2012,Iluminação pública,Governo Central,0.0
2012,Iluminação pública,Governos Estaduais,0.00016651043652624454
2012,Iluminação pública,Governos Municipais,0.0004783456387333767
2012,Iluminação pública,Coluna de Consolidação,0.0
2012,Iluminação pública,Governo Geral,0.0006448560752596213
2013,Iluminação pública,Governo Central,0.0
2013,Iluminação pública,Governos Estaduais,0.00025652744614635705
2013,Iluminação pública,Governos Municipais,0.00039556837639145924
2013,Iluminação pública,Coluna de Consolidação,0.0
2013,Iluminação pública,Governo Geral,0.0006520958225378163
2014,Iluminação pública,Governo Central,0.0
2014,Iluminação pública,Governos Estaduais,0.00011449346730584403
2014,Iluminação pública,Governos Municipais,0.0005711104031234492
2014,Iluminação pública,Coluna de Consolidação,-6.223596458570179e-07
2014,Iluminação pública,Governo Geral,0.0006849815107834363
2015,Iluminação pública,Governo Central,0.0
2015,Iluminação pública,Governos Estaduais,5.8155919090467776e-05
2015,Iluminação pública,Governos Municipais,0.0008125365822829406
2015,Iluminação pública,Coluna de Consolidação,-6.070877561435574e-06
2015,Iluminação pública,Governo Geral,0.0008646216238119727
2016,Iluminação pública,Governo Central,0.0
2016,Iluminação pública,Governos Estaduais,6.218808977806716e-05
2016,Iluminação pública,Governos Municipais,0.0009320821531304969
2016,Iluminação pública,Coluna de Consolidação,-1.1947164195152953e-05
2016,Iluminação pública,Governo Geral,0.000982323078713411
2017,Iluminação pública,Governo Central,0.0
2017,Iluminação pública,Governos Estaduais,8.101976483322115e-05
2017,Iluminação pública,Governos Municipais,0.0008098071130980997
2017,Iluminação pública,Coluna de Consolidação,-9.083868804354664e-06
2017,Iluminação pública,Governo Geral,0.0008817430091269663
2018,Iluminação pública,Governo Central,0.0
2018,Iluminação pública,Governos Estaduais,7.887552793948285e-05
2018,Iluminação pública,Governos Municipais,0.0009100685323954476
2018,Iluminação pública,Coluna de Consolidação,-1.2791902900714633e-05
2018,Iluminação pública,Governo Geral,0.0009761521574342158
2019,Iluminação pública,Governo Central,0.0
2019,Iluminação pública,Governos Estaduais,6.814615047944941e-05
2019,Iluminação pública,Governos Municipais,0.0008944410481814097
2019,Iluminação pública,Coluna de Consolidação,-5.652532761719247e-06
2019,Iluminação pública,Governo Geral,0.0009569346658991399
2020,Iluminação pública,Governo Central,0.0
2020,Iluminação pública,Governos Estaduais,3.7694577472183016e-05
2020,Iluminação pública,Governos Municipais,0.0010476576761936083
2020,Iluminação pública,Coluna de Consolidação,-7.645207449616998e-06
2020,Iluminação pública,Governo Geral,0.0010777070462161741
2021,Iluminação pública,Governo Central,0.0
2021,Iluminação pública,Governos Estaduais,5.44359341897233e-05
2021,Iluminação pública,Governos Municipais,0.0009307211778742501
2021,Iluminação pública,Coluna de Consolidação,-6.740192076986046e-06
2021,Iluminação pública,Governo Geral,0.0009784169199869876
2022,Iluminação pública,Governo Central,0.0
2022,Iluminação pública,Governos Estaduais,7.65322540495352e-05
2022,Iluminação pública,Governos Municipais,0.0010386046641679824
2022,Iluminação pública,Coluna de Consolidação,-5.885100408116189e-06
2022,Iluminação pública,Governo Geral,0.0011092518178094013
2023,Iluminação pública,Governo Central,0.0
2023,Iluminação pública,Governos Estaduais,6.561961475945658e-05
2023,Iluminação pública,Governos Municipais,0.0011626728962250547
2023,Iluminação pública,Coluna de Consolidação,-6.822482171558936e-06
2023,Iluminação pública,Governo Geral,0.0012214700288129523
2024,Iluminação pública,Governo Central,0.0
2024,Iluminação pública,Governos Estaduais,5.564425776179303e-05
2024,Iluminação pública,Governos Municipais,0.0013307988157268541
2024,Iluminação pública,Coluna de Consolidação,-7.010207483662467e-06
2024,Iluminação pública,Governo Geral,0.0013794328660049846
2010,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,1.227157838375938e-05
2010,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,3.7760529101798575e-09
2010,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2010,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-2.1086631498087308e-07
2010,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,1.2064488121688687e-05
2011,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,9.586527391287505e-06
2011,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,2.2004841712635064e-09
2011,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2011,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-8.429423480791116e-08
2011,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,9.504433640650856e-06
2012,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,7.365556763930994e-06
2012,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,1.4268653588250744e-09
2012,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2012,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-1.2868295745823142e-07
2012,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,7.2383006718315875e-06
2013,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,1.4228032970615253e-05
2013,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,1.2348646803070852e-09
2013,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2013,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-4.7288353780123414e-07
2013,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,1.3756384297494324e-05
2014,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,2.46931412683643e-05
2014,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,1.22350514179657e-09
2014,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2014,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-6.174188885276016e-08
2014,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,2.463262288465334e-05
2015,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,2.237234909735272e-05
2015,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,6.683111904478126e-10
2015,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2015,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-2.6492824344755675e-08
2015,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,2.234652458419841e-05
2016,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,1.1238109415555848e-05
2016,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,9.60144776510012e-07
2016,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2016,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-1.1828954078576137e-07
2016,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,1.2079964651280099e-05
2017,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,7.433981939671904e-06
2017,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,1.246245944709109e-06
2017,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2017,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-8.606565468110968e-08
2017,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,8.594162229699903e-06
2018,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,6.427724617921328e-06
2018,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,1.3831065788314228e-06
2018,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2018,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-5.9561751092859565e-08
2018,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,7.75126944565989e-06
2019,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,6.350183505109627e-06
2019,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,9.112628123998397e-07
2019,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2019,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-4.3047531060241316e-08
2019,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,7.2183987864492254e-06
2020,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,5.1003380954816025e-06
2020,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,3.367744784348326e-07
2020,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2020,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-2.6928047407874323e-08
2020,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,5.4101845265085606e-06
2021,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,4.343018052039579e-06
2021,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,1.197115282554141e-07
2021,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2021,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,0.0
2021,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,4.4627295802949926e-06
2022,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,4.043085136409303e-06
2022,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,2.563277747204327e-07
2022,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2022,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,0.0
2022,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,4.299412911129736e-06
2023,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,7.802293080747274e-06
2023,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,6.193258437853562e-06
2023,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2023,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-1.3918095963925782e-07
2023,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,1.3856370558961575e-05
2024,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Central,6.417957790020518e-06
2024,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Estaduais,2.3125432222166168e-07
2024,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governos Municipais,0.0
2024,Pesquisa e desenvolvimento da habitação e serv. comunitários,Coluna de Consolidação,-1.0498842992986898e-10
2024,Pesquisa e desenvolvimento da habitação e serv. comunitários,Governo Geral,6.6491071238122505e-06
2010,Habitação e serviços comunitários não especificados,Governo Central,2.368707339837741e-06
2010,Habitação e serviços comunitários não especificados,Governos Estaduais,3.49308098959584e-05
2010,Habitação e serviços comunitários não especificados,Governos Municipais,0.004760877866331125
2010,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-2.4571246198468936e-05
2010,Habitação e serviços comunitários não especificados,Governo Geral,0.004773606137368452
2011,Habitação e serviços comunitários não especificados,Governo Central,3.282194218987283e-07
2011,Habitação e serviços comunitários não especificados,Governos Estaduais,3.389149706692561e-05
2011,Habitação e serviços comunitários não especificados,Governos Municipais,0.005082081396937736
2011,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-1.4280605351308696e-05
2011,Habitação e serviços comunitários não especificados,Governo Geral,0.005102020508075251
2012,Habitação e serviços comunitários não especificados,Governo Central,2.1032788551804806e-07
2012,Habitação e serviços comunitários não especificados,Governos Estaduais,3.650830186182773e-05
2012,Habitação e serviços comunitários não especificados,Governos Municipais,0.005150388145428775
2012,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-1.21969038766875e-05
2012,Habitação e serviços comunitários não especificados,Governo Geral,0.005174909871299433
2013,Habitação e serviços comunitários não especificados,Governo Central,3.1379058783401756e-07
2013,Habitação e serviços comunitários não especificados,Governos Estaduais,3.904741264329069e-05
2013,Habitação e serviços comunitários não especificados,Governos Municipais,0.004424003309189505
2013,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-2.9941160408663447e-05
2013,Habitação e serviços comunitários não especificados,Governo Geral,0.004433423352011966
2014,Habitação e serviços comunitários não especificados,Governo Central,2.416186894058359e-07
2014,Habitação e serviços comunitários não especificados,Governos Estaduais,3.9032874990176554e-05
2014,Habitação e serviços comunitários não especificados,Governos Municipais,0.00449409004284162
2014,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-8.195739207024417e-06
2014,Habitação e serviços comunitários não especificados,Governo Geral,0.004525168797314178
2015,Habitação e serviços comunitários não especificados,Governo Central,2.1717986980849072e-07
2015,Habitação e serviços comunitários não especificados,Governos Estaduais,3.4601212301390595e-05
2015,Habitação e serviços comunitários não especificados,Governos Municipais,0.004363622915710336
2015,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-1.1490430976983581e-05
2015,Habitação e serviços comunitários não especificados,Governo Geral,0.004386950876904551
2016,Habitação e serviços comunitários não especificados,Governo Central,1.4018455086535482e-07
2016,Habitação e serviços comunitários não especificados,Governos Estaduais,4.767680773048141e-05
2016,Habitação e serviços comunitários não especificados,Governos Municipais,0.0046050732944529355
2016,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-1.86567673653889e-05
2016,Habitação e serviços comunitários não especificados,Governo Geral,0.004634233519368894
2017,Habitação e serviços comunitários não especificados,Governo Central,1.6174572874310145e-08
2017,Habitação e serviços comunitários não especificados,Governos Estaduais,4.3848908209886485e-05
2017,Habitação e serviços comunitários não especificados,Governos Municipais,0.003941955225854813
2017,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-5.936528981722451e-05
2017,Habitação e serviços comunitários não especificados,Governo Geral,0.003926455018820349
2018,Habitação e serviços comunitários não especificados,Governo Central,3.263355206633901e-10
2018,Habitação e serviços comunitários não especificados,Governos Estaduais,4.307662319062487e-05
2018,Habitação e serviços comunitários não especificados,Governos Municipais,0.0039080377180568185
2018,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-4.144077668320188e-05
2018,Habitação e serviços comunitários não especificados,Governo Geral,0.003909673890899763
2019,Habitação e serviços comunitários não especificados,Governo Central,0.0
2019,Habitação e serviços comunitários não especificados,Governos Estaduais,4.306506236764192e-05
2019,Habitação e serviços comunitários não especificados,Governos Municipais,0.004561741703907134
2019,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-1.9887776834294538e-05
2019,Habitação e serviços comunitários não especificados,Governo Geral,0.004584918989440482
2020,Habitação e serviços comunitários não especificados,Governo Central,0.0
2020,Habitação e serviços comunitários não especificados,Governos Estaduais,4.2594872518931955e-05
2020,Habitação e serviços comunitários não especificados,Governos Municipais,0.005919060104899883
2020,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-2.784792627885066e-05
2020,Habitação e serviços comunitários não especificados,Governo Geral,0.005933807051139965
2021,Habitação e serviços comunitários não especificados,Governo Central,0.0
2021,Habitação e serviços comunitários não especificados,Governos Estaduais,4.1928543340026585e-05
2021,Habitação e serviços comunitários não especificados,Governos Municipais,0.004925783829157387
2021,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-2.456010938779733e-05
2021,Habitação e serviços comunitários não especificados,Governo Geral,0.004943152263109617
2022,Habitação e serviços comunitários não especificados,Governo Central,0.0
2022,Habitação e serviços comunitários não especificados,Governos Estaduais,3.768062524364467e-05
2022,Habitação e serviços comunitários não especificados,Governos Municipais,0.005471462165745321
2022,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-1.9767992749446996e-05
2022,Habitação e serviços comunitários não especificados,Governo Geral,0.005489374798239518
2023,Habitação e serviços comunitários não especificados,Governo Central,0.0
2023,Habitação e serviços comunitários não especificados,Governos Estaduais,1.7723678464257404e-05
2023,Habitação e serviços comunitários não especificados,Governos Municipais,0.006506945468157696
2023,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-2.48775362901001e-05
2023,Habitação e serviços comunitários não especificados,Governo Geral,0.006499791610331852
2024,Habitação e serviços comunitários não especificados,Governo Central,0.0
2024,Habitação e serviços comunitários não especificados,Governos Estaduais,3.795515325250033e-05
2024,Habitação e serviços comunitários não especificados,Governos Municipais,0.007536593472201002
2024,Habitação e serviços comunitários não especificados,Coluna de Consolidação,-2.9932949853642135e-05
2024,Habitação e serviços comunitários não especificados,Governo Geral,0.007544615675599861
2010,Saúde,Governo Central,0.017270933481303454
2010,Saúde,Governos Estaduais,0.013885893679133557
2010,Saúde,Governos Municipais,0.014745563527632812
2010,Saúde,Coluna de Consolidação,-0.012520480794238594
2010,Saúde,Governo Geral,0.03338190989383123
2011,Saúde,Governo Central,0.017185157718303225
2011,Saúde,Governos Estaduais,0.013186457615889045
2011,Saúde,Governos Municipais,0.015829237955153144
2011,Saúde,Coluna de Consolidação,-0.01212094624757665
2011,Saúde,Governo Geral,0.03407990704176876
2012,Saúde,Governo Central,0.017675087752222696
2012,Saúde,Governos Estaduais,0.013972987937201075
2012,Saúde,Governos Municipais,0.01656108896274717
2012,Saúde,Coluna de Consolidação,-0.01248640588764732
2012,Saúde,Governo Geral,0.03572275876452362
2013,Saúde,Governo Central,0.01750862329146156
2013,Saúde,Governos Estaduais,0.014102324626939632
2013,Saúde,Governos Municipais,0.016022320567150902
2013,Saúde,Coluna de Consolidação,-0.011616910456642867
2013,Saúde,Governo Geral,0.03601635802890923
2014,Saúde,Governo Central,0.018197950447998535
2014,Saúde,Governos Estaduais,0.014342882187914581
2014,Saúde,Governos Municipais,0.018895226097968103
2014,Saúde,Coluna de Consolidação,-0.012200671411998073
2014,Saúde,Governo Geral,0.039235387321883156
2015,Saúde,Governo Central,0.01876786792023905
2015,Saúde,Governos Estaduais,0.015175165266879845
2015,Saúde,Governos Municipais,0.01926287476506773
2015,Saúde,Coluna de Consolidação,-0.01212727279981796
2015,Saúde,Governo Geral,0.04107863515236867
2016,Saúde,Governo Central,0.019770827296106373
2016,Saúde,Governos Estaduais,0.016197847255747782
2016,Saúde,Governos Municipais,0.01968481430371331
2016,Saúde,Coluna de Consolidação,-0.013317284818777904
2016,Saúde,Governo Geral,0.04233620403678955
2017,Saúde,Governo Central,0.019141427756832117
2017,Saúde,Governos Estaduais,0.015738761797914877
2017,Saúde,Governos Municipais,0.019066029389943874
2017,Saúde,Coluna de Consolidação,-0.012835989393485849
2017,Saúde,Governo Geral,0.041110229551205024
2018,Saúde,Governo Central,0.019681453375542078
2018,Saúde,Governos Estaduais,0.015671954895943564
2018,Saúde,Governos Municipais,0.01964715758703106
2018,Saúde,Coluna de Consolidação,-0.013779226529648947
2018,Saúde,Governo Geral,0.04122133932886776
2019,Saúde,Governo Central,0.019617669882848212
2019,Saúde,Governos Estaduais,0.01567533812249802
2019,Saúde,Governos Municipais,0.022596852555623596
2019,Saúde,Coluna de Consolidação,-0.013603810350469038
2019,Saúde,Governo Geral,0.04428605021050079
2020,Saúde,Governo Central,0.024445688717308973
2020,Saúde,Governos Estaduais,0.018371347750857765
2020,Saúde,Governos Municipais,0.025641235356681502
2020,Saúde,Coluna de Consolidação,-0.018358179244317766
2020,Saúde,Governo Geral,0.05010009258053047
2021,Saúde,Governo Central,0.021910173270632643
2021,Saúde,Governos Estaduais,0.016293244511810228
2021,Saúde,Governos Municipais,0.024060805989657177
2021,Saúde,Coluna de Consolidação,-0.014567431968604327
2021,Saúde,Governo Geral,0.047696791803495724
2022,Saúde,Governo Central,0.017507399416333388
2022,Saúde,Governos Estaduais,0.0179435595411289
2022,Saúde,Governos Municipais,0.02523076707673494
2022,Saúde,Coluna de Consolidação,-0.013759857786022543
2022,Saúde,Governo Geral,0.046921868248174674
2023,Saúde,Governo Central,0.018983620184937513
2023,Saúde,Governos Estaduais,0.0172753345991934
2023,Saúde,Governos Municipais,0.02581006329423866
2023,Saúde,Coluna de Consolidação,-0.014879484388072808
2023,Saúde,Governo Geral,0.04718953369029677
2024,Saúde,Governo Central,0.02109161384468911
2024,Saúde,Governos Estaduais,0.019809284722343813
2024,Saúde,Governos Municipais,0.027676985417945842
2024,Saúde,Coluna de Consolidação,-0.018258850805425844
2024,Saúde,Governo Geral,0.05031903317955291
2010,"Produtos, instrumentos e equipamentos médicos",Governo Central,0.0017341781770405878
2010,"Produtos, instrumentos e equipamentos médicos",Governos Estaduais,0.0005730433080791117
2010,"Produtos, instrumentos e equipamentos médicos",Governos Municipais,0.0003152566288329247
2010,"Produtos, instrumentos e equipamentos médicos",Coluna de Consolidação,-0.0008405901375259296
2010,"Produtos, instrumentos e equipamentos médicos",Governo Geral,0.0017818879764266945
2011,"Produtos, instrumentos e equipamentos médicos",Governo Central,0.0020164553756765236
2011,"Produtos, instrumentos e equipamentos médicos",Governos Estaduais,0.0005522502960376043
2011,"Produtos, instrumentos e equipamentos médicos",Governos Municipais,0.00033904115898102924
2011,"Produtos, instrumentos e equipamentos médicos",Coluna de Consolidação,-0.0007928253642882923
2011,"Produtos, instrumentos e equipamentos médicos",Governo Geral,0.0021149214664068646
2012,"Produtos, instrumentos e equipamentos médicos",Governo Central,0.0019852012610800827
2012,"Produtos, instrumentos e equipamentos médicos",Governos Estaduais,0.0007530012413337165
2012,"Produtos, instrumentos e equipamentos médicos",Governos Municipais,0.0003965178551598265
2012,"Produtos, instrumentos e equipamentos médicos",Coluna de Consolidação,-0.0006589283828125948
2012,"Produtos, instrumentos e equipamentos médicos",Governo Geral,0.0024757919747610308
2013,"Produtos, instrumentos e equipamentos médicos",Governo Central,0.0021657214597912006
2013,"Produtos, instrumentos e equipamentos médicos",Governos Estaduais,0.0007176036028762254
2013,"Produtos, instrumentos e equipamentos médicos",Governos Municipais,0.00037882009271457564
